i_episode 236	reward_accu: -1 	action_length: 13
i_episode 237	reward_accu: -1 	action_length: 10
i_episode 238	reward_accu: -1 	action_length: 15
i_episode 239	reward_accu: -1 	action_length: 11
i_episode 240	reward_accu: 0 	action_length: 13
i_episode 241	reward_accu: -1 	action_length: 9
i_episode 242	reward_accu: 1 	action_length: 15
i_episode 243	reward_accu: -1 	action_length: 9
i_episode 244	reward_accu: 0 	action_length: 7
i_episode 245	reward_accu: 0 	action_length: 14
i_episode 246	reward_accu: -1 	action_length: 10
i_episode 247	reward_accu: -1 	action_length: 9
i_episode 248	reward_accu: -1 	action_length: 14
i_episode 249	reward_accu: -1 	action_length: 14
i_episode 250	reward_accu: 0 	action_length: 4
i_episode 251	reward_accu: -1 	action_length: 17
i_episode 252	reward_accu: -1 	action_length: 12
i_episode 253	reward_accu: 0 	action_length: 3
i_episode 254	reward_accu: -1 	action_length: 9
i_episode 255	reward_accu: 0 	action_length: 9
i_episode 256	reward_accu: -1 	action_length: 14
i_episode 257	reward_accu: -1 	action_length: 3
i_episode 258	reward_accu: -1 	action_length: 10
i_episode 259	reward_accu: -1 	action_length: 13
i_episode 260	reward_accu: -1 	action_length: 12
i_episode 261	reward_accu: 0 	action_length: 13
i_episode 262	reward_accu: 0 	action_length: 3
i_episode 263	reward_accu: -1 	action_length: 2
i_episode 264	reward_accu: -1 	action_length: 13
i_episode 265	reward_accu: 0 	action_length: 4
i_episode 266	reward_accu: -1 	action_length: 13
i_episode 267	reward_accu: 0 	action_length: 13
i_episode 268	reward_accu: -1 	action_length: 12
i_episode 269	reward_accu: -1 	action_length: 9
i_episode 270	reward_accu: -1 	action_length: 14
i_episode 271	reward_accu: -1 	action_length: 2
i_episode 272	reward_accu: -1 	action_length: 12
i_episode 273	reward_accu: 0 	action_length: 4
i_episode 274	reward_accu: -1 	action_length: 11
i_episode 275	reward_accu: 0 	action_length: 12
i_episode 276	reward_accu: -1 	action_length: 14
i_episode 277	reward_accu: -1 	action_length: 16
i_episode 278	reward_accu: 0 	action_length: 9
i_episode 279	reward_accu: -1 	action_length: 17
i_episode 280	reward_accu: 1 	action_length: 11
i_episode 281	reward_accu: -1 	action_length: 13
i_episode 282	reward_accu: 0 	action_length: 9
i_episode 283	reward_accu: -1 	action_length: 15
i_episode 284	reward_accu: -1 	action_length: 14
i_episode 285	reward_accu: -1 	action_length: 14
i_episode 286	reward_accu: -1 	action_length: 9
i_episode 287	reward_accu: -1 	action_length: 9
i_episode 288	reward_accu: -1 	action_length: 19
i_episode 289	reward_accu: -1 	action_length: 11
i_episode 290	reward_accu: -1 	action_length: 13
i_episode 291	reward_accu: -1 	action_length: 16
i_episode 292	reward_accu: 0 	action_length: 5
i_episode 293	reward_accu: 0 	action_length: 3
i_episode 294	reward_accu: 0 	action_length: 5
i_episode 295	reward_accu: -1 	action_length: 2
i_episode 296	reward_accu: 0 	action_length: 4
i_episode 297	reward_accu: -1 	action_length: 1
i_episode 298	reward_accu: -1 	action_length: 12
i_episode 299	reward_accu: 0 	action_length: 4
i_episode 300	reward_accu: -1 	action_length: 13
i_episode 301	reward_accu: 0 	action_length: 7
i_episode 302	reward_accu: -1 	action_length: 1
i_episode 303	reward_accu: -1 	action_length: 9
i_episode 304	reward_accu: -1 	action_length: 15
i_episode 305	reward_accu: -1 	action_length: 9
i_episode 306	reward_accu: -1 	action_length: 19
i_episode 307	reward_accu: -1 	action_length: 11
i_episode 308	reward_accu: -1 	action_length: 9
i_episode 309	reward_accu: 0 	action_length: 9
i_episode 310	reward_accu: -1 	action_length: 9
i_episode 311	reward_accu: 0 	action_length: 3
i_episode 312	reward_accu: -1 	action_length: 14
i_episode 313	reward_accu: -1 	action_length: 9
i_episode 314	reward_accu: -1 	action_length: 3
i_episode 315	reward_accu: -1 	action_length: 15
i_episode 316	reward_accu: -1 	action_length: 9
i_episode 317	reward_accu: 0 	action_length: 3
i_episode 318	reward_accu: -1 	action_length: 15
i_episode 319	reward_accu: -1 	action_length: 9
i_episode 320	reward_accu: -1 	action_length: 15
i_episode 321	reward_accu: -1 	action_length: 13
i_episode 322	reward_accu: -1 	action_length: 14
i_episode 323	reward_accu: 0 	action_length: 5
i_episode 324	reward_accu: -1 	action_length: 17
i_episode 325	reward_accu: -1 	action_length: 5
i_episode 326	reward_accu: -1 	action_length: 12
i_episode 327	reward_accu: 0 	action_length: 6
i_episode 328	reward_accu: 0 	action_length: 15
i_episode 329	reward_accu: -1 	action_length: 2
i_episode 330	reward_accu: 0 	action_length: 5
i_episode 331	reward_accu: -1 	action_length: 15
i_episode 332	reward_accu: -1 	action_length: 12
i_episode 333	reward_accu: -1 	action_length: 13
i_episode 334	reward_accu: -1 	action_length: 10
i_episode 335	reward_accu: 0 	action_length: 3
i_episode 336	reward_accu: -1 	action_length: 15
i_episode 337	reward_accu: -1 	action_length: 14
i_episode 338	reward_accu: -1 	action_length: 15
i_episode 339	reward_accu: -1 	action_length: 9
i_episode 340	reward_accu: -1 	action_length: 3
i_episode 341	reward_accu: 0 	action_length: 12
i_episode 342	reward_accu: -1 	action_length: 9
i_episode 343	reward_accu: -1 	action_length: 16
i_episode 344	reward_accu: -1 	action_length: 15
i_episode 345	reward_accu: -1 	action_length: 13
i_episode 346	reward_accu: -1 	action_length: 11
i_episode 347	reward_accu: 0 	action_length: 4
i_episode 348	reward_accu: 0 	action_length: 7
i_episode 349	reward_accu: 0 	action_length: 12
i_episode 350	reward_accu: -1 	action_length: 10
i_episode 351	reward_accu: 0 	action_length: 3
i_episode 352	reward_accu: 0 	action_length: 12
i_episode 353	reward_accu: -1 	action_length: 14
i_episode 354	reward_accu: -1 	action_length: 9
i_episode 355	reward_accu: -1 	action_length: 15
i_episode 356	reward_accu: -1 	action_length: 11
i_episode 357	reward_accu: 0 	action_length: 7
i_episode 358	reward_accu: -1 	action_length: 10
i_episode 359	reward_accu: 1 	action_length: 17
i_episode 360	reward_accu: -1 	action_length: 9
i_episode 361	reward_accu: -1 	action_length: 13
i_episode 362	reward_accu: 0 	action_length: 14
i_episode 363	reward_accu: -1 	action_length: 10
i_episode 364	reward_accu: -1 	action_length: 14
i_episode 365	reward_accu: -1 	action_length: 12
i_episode 366	reward_accu: -1 	action_length: 11
i_episode 367	reward_accu: -1 	action_length: 17
i_episode 368	reward_accu: 0 	action_length: 5
i_episode 369	reward_accu: -1 	action_length: 2
i_episode 370	reward_accu: 0 	action_length: 9
i_episode 371	reward_accu: -1 	action_length: 13
i_episode 372	reward_accu: 0 	action_length: 3
i_episode 373	reward_accu: 0 	action_length: 8
i_episode 374	reward_accu: -1 	action_length: 9
i_episode 375	reward_accu: 0 	action_length: 5
i_episode 376	reward_accu: 0 	action_length: 10
i_episode 377	reward_accu: -1 	action_length: 14
i_episode 378	reward_accu: 0 	action_length: 3
i_episode 379	reward_accu: -1 	action_length: 15
i_episode 380	reward_accu: 0 	action_length: 8
i_episode 381	reward_accu: -1 	action_length: 14
i_episode 382	reward_accu: -1 	action_length: 9
i_episode 383	reward_accu: -1 	action_length: 9
i_episode 384	reward_accu: 0 	action_length: 3
i_episode 385	reward_accu: -1 	action_length: 10
i_episode 386	reward_accu: -1 	action_length: 9
i_episode 387	reward_accu: 0 	action_length: 14
i_episode 388	reward_accu: -1 	action_length: 14
i_episode 389	reward_accu: 0 	action_length: 8
i_episode 390	reward_accu: -1 	action_length: 11
i_episode 391	reward_accu: -1 	action_length: 10
i_episode 392	reward_accu: -1 	action_length: 11
i_episode 393	reward_accu: -1 	action_length: 10
i_episode 394	reward_accu: -1 	action_length: 9
i_episode 395	reward_accu: 0 	action_length: 5
i_episode 396	reward_accu: -1 	action_length: 9
i_episode 397	reward_accu: -1 	action_length: 10
i_episode 398	reward_accu: 0 	action_length: 7
i_episode 399	reward_accu: 0 	action_length: 7
i_episode 400	reward_accu: 0 	action_length: 4
i_episode 401	reward_accu: -1 	action_length: 13
i_episode 402	reward_accu: -1 	action_length: 14
i_episode 403	reward_accu: -1 	action_length: 9
i_episode 404	reward_accu: -1 	action_length: 1
i_episode 405	reward_accu: -1 	action_length: 12
i_episode 406	reward_accu: -1 	action_length: 13
i_episode 407	reward_accu: 0 	action_length: 5
i_episode 408	reward_accu: -1 	action_length: 15
i_episode 409	reward_accu: -1 	action_length: 13
i_episode 410	reward_accu: -1 	action_length: 3
i_episode 411	reward_accu: -1 	action_length: 14
i_episode 412	reward_accu: -1 	action_length: 9
i_episode 413	reward_accu: 0 	action_length: 7
i_episode 414	reward_accu: -1 	action_length: 16
i_episode 415	reward_accu: -1 	action_length: 12
i_episode 416	reward_accu: 0 	action_length: 10
i_episode 417	reward_accu: 0 	action_length: 6
i_episode 418	reward_accu: -1 	action_length: 14
i_episode 419	reward_accu: 1 	action_length: 15
i_episode 420	reward_accu: -1 	action_length: 15
i_episode 421	reward_accu: -1 	action_length: 10
i_episode 422	reward_accu: -1 	action_length: 11
i_episode 423	reward_accu: -1 	action_length: 7
i_episode 424	reward_accu: -1 	action_length: 9
i_episode 425	reward_accu: -1 	action_length: 9
i_episode 426	reward_accu: 0 	action_length: 4
i_episode 427	reward_accu: -1 	action_length: 14
i_episode 428	reward_accu: -1 	action_length: 12
i_episode 429	reward_accu: 0 	action_length: 4
i_episode 430	reward_accu: -1 	action_length: 11
i_episode 431	reward_accu: -1 	action_length: 12
i_episode 432	reward_accu: 0 	action_length: 15
i_episode 433	reward_accu: -1 	action_length: 14
i_episode 434	reward_accu: -1 	action_length: 9
i_episode 435	reward_accu: -1 	action_length: 17
i_episode 436	reward_accu: 0 	action_length: 3
i_episode 437	reward_accu: -1 	action_length: 13
i_episode 438	reward_accu: 0 	action_length: 7
i_episode 439	reward_accu: -1 	action_length: 14
i_episode 440	reward_accu: -1 	action_length: 14
i_episode 441	reward_accu: 0 	action_length: 7
i_episode 442	reward_accu: -1 	action_length: 15
i_episode 443	reward_accu: -1 	action_length: 14
i_episode 444	reward_accu: -1 	action_length: 13
i_episode 445	reward_accu: -1 	action_length: 15
i_episode 446	reward_accu: -1 	action_length: 11
i_episode 447	reward_accu: 0 	action_length: 3
i_episode 448	reward_accu: -1 	action_length: 12
i_episode 449	reward_accu: 0 	action_length: 9
i_episode 450	reward_accu: -1 	action_length: 11
i_episode 451	reward_accu: 0 	action_length: 11
i_episode 452	reward_accu: -1 	action_length: 12
i_episode 453	reward_accu: -1 	action_length: 13
i_episode 454	reward_accu: -1 	action_length: 16
i_episode 455	reward_accu: -1 	action_length: 12
i_episode 456	reward_accu: 0 	action_length: 8
i_episode 457	reward_accu: -1 	action_length: 13
i_episode 458	reward_accu: 0 	action_length: 4
i_episode 459	reward_accu: 0 	action_length: 13
i_episode 460	reward_accu: -1 	action_length: 9
i_episode 461	reward_accu: 0 	action_length: 3
i_episode 462	reward_accu: -1 	action_length: 10
i_episode 463	reward_accu: -1 	action_length: 9
i_episode 464	reward_accu: -1 	action_length: 14
i_episode 465	reward_accu: -1 	action_length: 13
i_episode 466	reward_accu: -1 	action_length: 11
i_episode 467	reward_accu: 0 	action_length: 6
i_episode 468	reward_accu: -1 	action_length: 9
i_episode 469	reward_accu: -1 	action_length: 9
i_episode 470	reward_accu: -1 	action_length: 13
i_episode 471	reward_accu: -1 	action_length: 15
i_episode 472	reward_accu: 0 	action_length: 6
i_episode 473	reward_accu: -1 	action_length: 13
i_episode 474	reward_accu: -1 	action_length: 11
i_episode 475	reward_accu: -1 	action_length: 13
i_episode 476	reward_accu: -1 	action_length: 14
i_episode 477	reward_accu: -1 	action_length: 10
i_episode 478	reward_accu: -1 	action_length: 15
i_episode 479	reward_accu: -1 	action_length: 14
i_episode 480	reward_accu: 0 	action_length: 8
i_episode 481	reward_accu: -1 	action_length: 11
i_episode 482	reward_accu: 0 	action_length: 9
i_episode 483	reward_accu: -1 	action_length: 15
i_episode 484	reward_accu: 1 	action_length: 13
i_episode 485	reward_accu: -1 	action_length: 12
i_episode 486	reward_accu: -1 	action_length: 14
i_episode 487	reward_accu: -1 	action_length: 11
i_episode 488	reward_accu: -1 	action_length: 9
i_episode 489	reward_accu: 0 	action_length: 11
i_episode 490	reward_accu: -1 	action_length: 15
i_episode 491	reward_accu: -1 	action_length: 11
i_episode 492	reward_accu: -1 	action_length: 9
i_episode 493	reward_accu: -1 	action_length: 14
i_episode 494	reward_accu: -1 	action_length: 10
i_episode 495	reward_accu: -1 	action_length: 14
i_episode 496	reward_accu: 0 	action_length: 4
i_episode 497	reward_accu: 0 	action_length: 10
i_episode 498	reward_accu: -1 	action_length: 15
i_episode 499	reward_accu: -1 	action_length: 11
i_episode 500	reward_accu: -1 	action_length: 14
i_episode 501	reward_accu: -1 	action_length: 9
i_episode 502	reward_accu: -1 	action_length: 12
i_episode 503	reward_accu: 0 	action_length: 5
i_episode 504	reward_accu: -1 	action_length: 14
i_episode 505	reward_accu: -1 	action_length: 14
i_episode 506	reward_accu: -1 	action_length: 9
i_episode 507	reward_accu: -1 	action_length: 9
i_episode 508	reward_accu: 0 	action_length: 7
i_episode 509	reward_accu: -1 	action_length: 16
i_episode 510	reward_accu: 0 	action_length: 5
i_episode 511	reward_accu: -1 	action_length: 9
i_episode 512	reward_accu: -1 	action_length: 10
i_episode 513	reward_accu: -1 	action_length: 13
i_episode 514	reward_accu: -1 	action_length: 15
i_episode 515	reward_accu: 0 	action_length: 11
i_episode 516	reward_accu: -1 	action_length: 13
i_episode 517	reward_accu: -1 	action_length: 2
i_episode 518	reward_accu: 0 	action_length: 15
i_episode 519	reward_accu: -1 	action_length: 15
i_episode 520	reward_accu: -1 	action_length: 13
i_episode 521	reward_accu: 0 	action_length: 7
i_episode 522	reward_accu: -1 	action_length: 10
i_episode 523	reward_accu: -1 	action_length: 9
i_episode 524	reward_accu: -1 	action_length: 15
i_episode 525	reward_accu: -1 	action_length: 8
i_episode 526	reward_accu: -1 	action_length: 1
i_episode 527	reward_accu: -1 	action_length: 8
i_episode 528	reward_accu: -1 	action_length: 10
i_episode 529	reward_accu: -1 	action_length: 9
i_episode 530	reward_accu: -1 	action_length: 15
i_episode 531	reward_accu: -1 	action_length: 2
i_episode 532	reward_accu: -1 	action_length: 9
i_episode 533	reward_accu: 0 	action_length: 6
i_episode 534	reward_accu: -1 	action_length: 11
i_episode 535	reward_accu: -1 	action_length: 15
i_episode 536	reward_accu: -1 	action_length: 14
i_episode 537	reward_accu: -1 	action_length: 9
i_episode 538	reward_accu: 0 	action_length: 8
i_episode 539	reward_accu: -1 	action_length: 12
i_episode 540	reward_accu: 0 	action_length: 7
i_episode 541	reward_accu: -1 	action_length: 12
i_episode 542	reward_accu: 0 	action_length: 3
i_episode 543	reward_accu: 0 	action_length: 5
i_episode 544	reward_accu: -1 	action_length: 9
i_episode 545	reward_accu: -1 	action_length: 9
i_episode 546	reward_accu: -1 	action_length: 9
i_episode 547	reward_accu: -1 	action_length: 9
i_episode 548	reward_accu: -1 	action_length: 10
i_episode 549	reward_accu: -1 	action_length: 10
i_episode 550	reward_accu: -1 	action_length: 10
i_episode 551	reward_accu: -1 	action_length: 9
i_episode 552	reward_accu: -1 	action_length: 9
i_episode 553	reward_accu: -1 	action_length: 15
i_episode 554	reward_accu: -1 	action_length: 12
i_episode 555	reward_accu: 0 	action_length: 5
i_episode 556	reward_accu: -1 	action_length: 13
i_episode 557	reward_accu: -1 	action_length: 9
i_episode 558	reward_accu: -1 	action_length: 10
i_episode 559	reward_accu: -1 	action_length: 13
i_episode 560	reward_accu: -1 	action_length: 9
i_episode 561	reward_accu: 0 	action_length: 4
i_episode 562	reward_accu: -1 	action_length: 12
i_episode 563	reward_accu: 1 	action_length: 14
i_episode 564	reward_accu: -1 	action_length: 13
i_episode 565	reward_accu: -1 	action_length: 9
i_episode 566	reward_accu: -1 	action_length: 12
i_episode 567	reward_accu: -1 	action_length: 9
i_episode 568	reward_accu: -1 	action_length: 9
i_episode 569	reward_accu: 0 	action_length: 7
i_episode 570	reward_accu: -1 	action_length: 10
i_episode 571	reward_accu: 0 	action_length: 9
i_episode 572	reward_accu: 0 	action_length: 7
i_episode 573	reward_accu: -1 	action_length: 14
i_episode 574	reward_accu: -1 	action_length: 10
i_episode 575	reward_accu: -1 	action_length: 10
i_episode 576	reward_accu: -1 	action_length: 10
i_episode 577	reward_accu: 0 	action_length: 4
i_episode 578	reward_accu: -1 	action_length: 11
i_episode 579	reward_accu: -1 	action_length: 16
i_episode 580	reward_accu: 0 	action_length: 3
i_episode 581	reward_accu: -1 	action_length: 10
i_episode 582	reward_accu: -1 	action_length: 2
